L50085          ;26-9-2021;18:13:45;115681.783;558598.331;-1.017;0.01;0.01
L50086          ;26-9-2021;18:13:46;115681.172;558598.831;-0.998;0.01;0.01
L50087          ;26-9-2021;18:13:47;115680.487;558599.233;-0.978;0.01;0.01
L50088          ;26-9-2021;18:13:48;115679.836;558599.691;-0.969;0.01;0.01
L50089          ;26-9-2021;18:13:49;115679.205;558600.094;-0.947;0.01;0.01
L50090          ;26-9-2021;18:13:50;115678.61;558600.606;-0.937;0.01;0.01
L50091          ;26-9-2021;18:13:51;115677.841;558600.989;-0.922;0.01;0.01
L50092          ;26-9-2021;18:13:52;115677.211;558601.483;-0.91;0.01;0.01
L50093          ;26-9-2021;18:13:53;115676.571;558601.934;-0.915;0.01;0.01
L50094          ;26-9-2021;18:13:54;115675.922;558602.408;-0.909;0.01;0.01
L50095          ;26-9-2021;18:13:55;115675.258;558602.812;-0.888;0.01;0.01
L50096          ;26-9-2021;18:13:56;115674.623;558603.27;-0.883;0.01;0.01
L50097          ;26-9-2021;18:13:57;115673.864;558603.643;-0.86;0.01;0.01
L50098          ;26-9-2021;18:13:58;115673.183;558604.161;-0.845;0.01;0.01
L50099          ;26-9-2021;18:13:59;115672.497;558604.589;-0.847;0.01;0.01
L50100          ;26-9-2021;0.759722222;115671.762;558604.965;-0.833;0.01;0.01
L50101          ;26-9-2021;18:14:01;115671.077;558605.34;-0.819;0.01;0.01
L50102          ;26-9-2021;18:14:02;115670.4;558605.759;-0.806;0.01;0.01
L50103          ;26-9-2021;18:14:03;115669.722;558606.2;-0.787;0.01;0.01
L50104          ;26-9-2021;18:14:04;115669.032;558606.681;-0.765;0.01;0.01
L50105          ;26-9-2021;18:14:05;115668.356;558607.176;-0.75;0.01;0.01
L50106          ;26-9-2021;18:14:06;115667.624;558607.582;-0.733;0.01;0.01
L50107          ;26-9-2021;18:14:07;115666.891;558608.041;-0.71;0.01;0.01
L50108          ;26-9-2021;18:14:08;115666.186;558608.548;-0.692;0.01;0.01
L50109          ;26-9-2021;18:14:09;115665.476;558609.009;-0.67;0.01;0.01
L50110          ;26-9-2021;18:14:10;115664.779;558609.526;-0.653;0.01;0.01
L50111          ;26-9-2021;18:14:11;115664.13;558610.032;-0.619;0.01;0.01
L50112          ;26-9-2021;18:14:12;115663.427;558610.5;-0.583;0.01;0.01
L50113          ;26-9-2021;18:14:13;115662.663;558611.009;-0.527;0.01;0.01
L50114          ;26-9-2021;18:14:14;115661.793;558611.555;-0.46;0.01;0.01
L50115          ;26-9-2021;18:14:15;115661.077;558612.126;-0.404;0.01;0.01
L50116          ;26-9-2021;18:14:16;115660.22;558612.768;-0.314;0.01;0.01
L50117          ;26-9-2021;18:14:17;115659.314;558613.42;-0.21;0.01;0.01
L50118          ;26-9-2021;18:14:18;115658.389;558614.085;-0.1;0.01;0.01
L50119          ;26-9-2021;18:14:19;115657.403;558614.742;0.023;0.01;0.01
L50120          ;26-9-2021;18:14:20;115656.491;558615.55;0.131;0.01;0.01
L50121          ;26-9-2021;18:14:21;115655.603;558616.389;0.198;0.01;0.01
L50122          ;26-9-2021;18:14:22;115654.611;558617.286;0.243;0.01;0.01
L50123          ;26-9-2021;18:14:23;115653.594;558618.188;0.353;0.01;0.01
L50124          ;26-9-2021;18:14:24;115652.598;558619.058;0.52;0.01;0.01
L50125          ;26-9-2021;18:14:25;115651.657;558619.951;0.686;0.01;0.01
L50126          ;26-9-2021;18:14:26;115650.742;558620.888;0.828;0.01;0.01
L50127          ;26-9-2021;18:14:27;115649.743;558621.763;0.905;0.01;0.01
L50128          ;26-9-2021;18:14:28;115648.761;558622.699;0.972;0.01;0.01
L50129          ;26-9-2021;18:14:29;115647.776;558623.562;1.01;0.01;0.01
L50130          ;26-9-2021;18:14:30;115646.727;558624.501;1.058;0.01;0.01
L50131          ;26-9-2021;18:14:31;115645.797;558625.377;1.064;0.01;0.01
L50132          ;26-9-2021;18:14:32;115644.828;558626.264;1.013;0.01;0.02
L50133          ;26-9-2021;18:14:33;115643.777;558627.162;0.99;0.01;0.02
L50134          ;26-9-2021;18:14:34;115642.716;558628.018;1.055;0.01;0.01
L50135          ;26-9-2021;18:14:35;115641.813;558628.888;1.102;0.01;0.01
L50136          ;26-9-2021;18:14:36;115640.818;558629.763;1.137;0.01;0.01
L50137          ;26-9-2021;18:14:37;115639.901;558630.566;1.191;0.01;0.01
L50138          ;26-9-2021;18:14:38;115639.025;558631.398;1.239;0.01;0.01
L50139          ;26-9-2021;18:14:39;115638.082;558632.288;1.262;0.01;0.01
L50140          ;26-9-2021;18:14:40;115637.183;558633.251;1.346;0.01;0.01
L50141          ;26-9-2021;18:14:41;115636.157;558634.129;1.474;0.01;0.01
L50142          ;26-9-2021;18:14:42;115635.33;558634.935;1.574;0.01;0.02
L50143          ;26-9-2021;18:14:43;115634.48;558635.657;1.626;0.01;0.01
L50144          ;26-9-2021;18:14:44;115633.659;558636.427;1.674;0.01;0.02
L50145          ;26-9-2021;18:14:45;115632.806;558637.059;1.669;0.01;0.02
L60001          ;26-9-2021;18:23:26;115453.234;558193.654;-1.314;0.01;0.01
L60002          ;26-9-2021;18:23:27;115452.766;558193.942;-1.302;0.01;0.01
L60003          ;26-9-2021;18:23:28;115452.289;558194.268;-1.306;0.01;0.01
L60004          ;26-9-2021;18:23:29;115451.786;558194.594;-1.3;0.01;0.01
L60005          ;26-9-2021;18:23:30;115451.349;558194.992;-1.303;0.01;0.01
L60006          ;26-9-2021;18:23:31;115450.836;558195.357;-1.306;0.01;0.01
L60007          ;26-9-2021;18:23:32;115450.332;558195.759;-1.305;0.01;0.01
L60008          ;26-9-2021;18:23:33;115449.789;558196.139;-1.301;0.01;0.01
L60009          ;26-9-2021;18:23:34;115449.32;558196.528;-1.294;0.01;0.01
L60010          ;26-9-2021;18:23:35;115448.866;558196.945;-1.296;0.01;0.01
L60011          ;26-9-2021;18:23:36;115448.357;558197.375;-1.291;0.01;0.01
L60012          ;26-9-2021;18:23:37;115447.844;558197.793;-1.277;0.01;0.01
L60013          ;26-9-2021;18:23:38;115447.31;558198.11;-1.278;0.01;0.01
L60014          ;26-9-2021;18:23:39;115446.848;558198.497;-1.276;0.01;0.01
L60015          ;26-9-2021;18:23:40;115446.324;558198.875;-1.274;0.01;0.01
L60016          ;26-9-2021;18:23:41;115445.82;558199.293;-1.268;0.01;0.01
L60017          ;26-9-2021;18:23:42;115445.318;558199.631;-1.258;0.01;0.01
L60018          ;26-9-2021;18:23:43;115444.873;558200.045;-1.264;0.01;0.01
L60019          ;26-9-2021;18:23:44;115444.349;558200.434;-1.261;0.01;0.01
L60020          ;26-9-2021;18:23:45;115443.91;558200.84;-1.254;0.01;0.01
L60021          ;26-9-2021;18:23:46;115443.359;558201.221;-1.245;0.01;0.01
L60022          ;26-9-2021;18:23:47;115442.781;558201.585;-1.238;0.01;0.01
L60023          ;26-9-2021;18:23:48;115442.296;558201.89;-1.238;0.01;0.01
L60024          ;26-9-2021;18:23:49;115441.815;558202.242;-1.234;0.01;0.01
L60025          ;26-9-2021;18:23:50;115441.296;558202.627;-1.235;0.01;0.01
L60026          ;26-9-2021;18:23:51;115440.732;558202.989;-1.216;0.01;0.01
L60027          ;26-9-2021;18:23:52;115440.215;558203.368;-1.218;0.01;0.01
L60028          ;26-9-2021;18:23:53;115439.692;558203.735;-1.205;0.01;0.01
L60029          ;26-9-2021;18:23:54;115439.174;558204.172;-1.211;0.01;0.01
L60030          ;26-9-2021;18:23:55;115438.637;558204.528;-1.197;0.01;0.01
L60031          ;26-9-2021;18:23:56;115438.109;558204.916;-1.198;0.01;0.01
L60032          ;26-9-2021;18:23:57;115437.568;558205.297;-1.191;0.01;0.01
L60033          ;26-9-2021;18:23:58;115437.041;558205.654;-1.191;0.01;0.01
L60034          ;26-9-2021;18:23:59;115436.486;558206.047;-1.185;0.01;0.01
L60035          ;26-9-2021;0.766666667;115435.945;558206.451;-1.169;0.01;0.01
L60036          ;26-9-2021;18:24:01;115435.444;558206.843;-1.168;0.01;0.01
L60037          ;26-9-2021;18:24:02;115434.877;558207.259;-1.168;0.01;0.01
L60038          ;26-9-2021;18:24:03;115434.338;558207.668;-1.163;0.01;0.01
L60039          ;26-9-2021;18:24:04;115433.765;558208.056;-1.159;0.01;0.01
L60040          ;26-9-2021;18:24:05;115433.21;558208.507;-1.153;0.01;0.01
L60041          ;26-9-2021;18:24:06;115432.603;558208.888;-1.155;0.01;0.01
L60042          ;26-9-2021;18:24:07;115432.042;558209.358;-1.133;0.01;0.01
L60043          ;26-9-2021;18:24:08;115431.493;558209.786;-1.127;0.01;0.01
L60044          ;26-9-2021;18:24:09;115430.976;558210.2;-1.134;0.01;0.01
L60045          ;26-9-2021;18:24:10;115430.451;558210.568;-1.122;0.01;0.01
L60046          ;26-9-2021;18:24:11;115429.85;558210.97;-1.123;0.01;0.01
L60047          ;26-9-2021;18:24:12;115429.281;558211.387;-1.117;0.01;0.01
L60048          ;26-9-2021;18:24:13;115428.705;558211.777;-1.115;0.01;0.01
L60049          ;26-9-2021;18:24:14;115428.109;558212.208;-1.101;0.01;0.01
L60050          ;26-9-2021;18:24:15;115427.486;558212.645;-1.093;0.01;0.01
L60051          ;26-9-2021;18:24:16;115426.954;558213.065;-1.094;0.01;0.01
L60052          ;26-9-2021;18:24:17;115426.369;558213.517;-1.085;0.01;0.01
L60053          ;26-9-2021;18:24:18;115425.803;558213.939;-1.08;0.01;0.01
L60054          ;26-9-2021;18:24:19;115425.197;558214.279;-1.07;0.01;0.01
L60055          ;26-9-2021;18:24:20;115424.595;558214.643;-1.07;0.01;0.02
L60056          ;26-9-2021;18:24:21;115424.041;558215.024;-1.073;0.01;0.02
L60057          ;26-9-2021;18:24:22;115423.548;558215.411;-1.056;0.01;0.02
L60058          ;26-9-2021;18:24:23;115423.119;558215.791;-1.061;0.01;0.02
L60059          ;26-9-2021;18:24:24;115422.681;558216.044;-1.061;0.01;0.02
L60060          ;26-9-2021;18:24:25;115422.326;558216.32;-1.061;0.01;0.02
L60061          ;26-9-2021;18:24:26;115422.051;558216.466;-1.06;0.01;0.02
L60062          ;26-9-2021;18:24:27;115421.81;558216.647;-1.063;0.01;0.02
L60063          ;26-9-2021;18:24:28;115421.656;558216.734;-1.052;0.01;0.02
L60064          ;26-9-2021;18:24:29;115421.602;558216.769;-1.053;0.01;0.01
L60065          ;26-9-2021;18:24:30;115421.588;558216.725;-1.055;0.01;0.01
L60066          ;26-9-2021;18:24:31;115421.57;558216.719;-1.062;0.01;0.01
L60067          ;26-9-2021;18:24:32;115421.548;558216.723;-1.069;0.01;0.01
L60068          ;26-9-2021;18:24:33;115421.55;558216.754;-1.058;0.01;0.01
L60069          ;26-9-2021;18:24:34;115421.537;558216.795;-1.051;0.01;0.01
L60070          ;26-9-2021;18:24:35;115421.249;558216.947;-1.058;0.01;0.01
L60071          ;26-9-2021;18:24:36;115420.801;558217.223;-1.059;0.01;0.01
L60072          ;26-9-2021;18:24:37;115420.277;558217.506;-1.053;0.01;0.01
L60073          ;26-9-2021;18:24:38;115419.797;558217.877;-1.034;0.01;0.01
L60074          ;26-9-2021;18:24:39;115419.206;558218.227;-1.028;0.01;0.01
L60075          ;26-9-2021;18:24:40;115418.737;558218.637;-1.026;0.01;0.01
L60076          ;26-9-2021;18:24:41;115418.198;558219.07;-1.018;0.01;0.01
L60077          ;26-9-2021;18:24:42;115417.73;558219.439;-1.016;0.01;0.01
L60078          ;26-9-2021;18:24:43;115417.23;558219.856;-1.002;0.01;0.01
L60079          ;26-9-2021;18:24:44;115416.737;558220.229;-0.998;0.01;0.01
L60080          ;26-9-2021;18:24:45;115416.223;558220.582;-0.989;0.01;0.01
L60081          ;26-9-2021;18:24:46;115415.637;558220.917;-0.978;0.01;0.01
L60082          ;26-9-2021;18:24:47;115415.049;558221.289;-0.973;0.01;0.01
L60083          ;26-9-2021;18:24:48;115414.429;558221.615;-0.969;0.01;0.01
L60084          ;26-9-2021;18:24:49;115413.928;558221.919;-0.972;0.01;0.01
L60085          ;26-9-2021;18:24:50;115413.393;558222.313;-0.962;0.01;0.01
L60086          ;26-9-2021;18:24:51;115412.893;558222.667;-0.968;0.01;0.01
L60087          ;26-9-2021;18:24:52;115412.319;558222.941;-0.972;0.01;0.01
L60088          ;26-9-2021;18:24:53;115411.67;558223.39;-0.948;0.01;0.01
L60089          ;26-9-2021;18:24:54;115410.983;558223.649;-0.938;0.01;0.01
L60090          ;26-9-2021;18:24:55;115410.332;558224.038;-0.915;0.01;0.01
L60091          ;26-9-2021;18:24:56;115409.702;558224.4;-0.904;0.01;0.01
L60092          ;26-9-2021;18:24:57;115409.068;558224.833;-0.88;0.01;0.01
L60093          ;26-9-2021;18:24:58;115408.494;558225.255;-0.87;0.01;0.01
L60094          ;26-9-2021;18:24:59;115407.92;558225.679;-0.86;0.01;0.01
L60095          ;26-9-2021;0.767361111;115407.345;558226.148;-0.856;0.01;0.01
L60096          ;26-9-2021;18:25:01;115406.757;558226.56;-0.839;0.01;0.01
L60097          ;26-9-2021;18:25:02;115406.193;558227.003;-0.825;0.01;0.01
L60098          ;26-9-2021;18:25:03;115405.698;558227.394;-0.807;0.01;0.01
L60099          ;26-9-2021;18:25:04;115405.073;558227.812;-0.802;0.01;0.01
L60100          ;26-9-2021;18:25:05;115404.448;558228.139;-0.787;0.01;0.01
L60101          ;26-9-2021;18:25:06;115403.894;558228.628;-0.755;0.01;0.01
L60102          ;26-9-2021;18:25:07;115403.306;558228.97;-0.753;0.01;0.01
L60103          ;26-9-2021;18:25:08;115402.756;558229.44;-0.74;0.01;0.01
L60104          ;26-9-2021;18:25:09;115402.124;558229.915;-0.727;0.01;0.01
L60105          ;26-9-2021;18:25:10;115401.507;558230.328;-0.712;0.01;0.01
L60106          ;26-9-2021;18:25:11;115400.956;558230.846;-0.696;0.01;0.01
L60107          ;26-9-2021;18:25:12;115400.323;558231.198;-0.682;0.01;0.01
L60108          ;26-9-2021;18:25:13;115399.681;558231.644;-0.66;0.01;0.01
L60109          ;26-9-2021;18:25:14;115398.977;558231.996;-0.639;0.01;0.01
L60110          ;26-9-2021;18:25:15;115398.326;558232.388;-0.623;0.01;0.01
L60111          ;26-9-2021;18:25:16;115397.71;558232.851;-0.612;0.01;0.01
L60112          ;26-9-2021;18:25:17;115397.105;558233.263;-0.592;0.01;0.01
L60113          ;26-9-2021;18:25:18;115396.482;558233.801;-0.573;0.01;0.01
L60114          ;26-9-2021;18:25:19;115395.802;558234.315;-0.54;0.01;0.01
L60115          ;26-9-2021;18:25:20;115395.15;558234.816;-0.523;0.01;0.01
L60116          ;26-9-2021;18:25:21;115394.528;558235.315;-0.512;0.01;0.01
L60117          ;26-9-2021;18:25:22;115393.792;558235.827;-0.483;0.01;0.01
L60118          ;26-9-2021;18:25:23;115393.147;558236.407;-0.461;0.01;0.01
L60119          ;26-9-2021;18:25:24;115392.453;558236.954;-0.443;0.01;0.01
L60120          ;26-9-2021;18:25:25;115391.663;558237.513;-0.44;0.01;0.01
L60121          ;26-9-2021;18:25:26;115390.931;558238.085;-0.442;0.01;0.01
L60122          ;26-9-2021;18:25:27;115390.219;558238.648;-0.448;0.01;0.01
L60123          ;26-9-2021;18:25:28;115389.505;558239.284;-0.441;0.01;0.01
L60124          ;26-9-2021;18:25:29;115388.827;558239.911;-0.434;0.01;0.01
L60125          ;26-9-2021;18:25:30;115388.152;558240.539;-0.434;0.01;0.01
L60126          ;26-9-2021;18:25:31;115387.348;558241.152;-0.417;0.01;0.01
L60127          ;26-9-2021;18:25:32;115386.591;558241.756;-0.422;0.01;0.01
L60128          ;26-9-2021;18:25:33;115385.82;558242.362;-0.417;0.01;0.01
L60129          ;26-9-2021;18:25:34;115385.041;558242.978;-0.421;0.01;0.01
L60130          ;26-9-2021;18:25:35;115384.311;558243.614;-0.411;0.01;0.01
L60131          ;26-9-2021;18:25:36;115383.517;558244.254;-0.417;0.01;0.01
L60132          ;26-9-2021;18:25:37;115382.666;558244.839;-0.421;0.01;0.01
L60133          ;26-9-2021;18:25:38;115381.929;558245.459;-0.421;0.01;0.01
L60134          ;26-9-2021;18:25:39;115381.125;558246.096;-0.428;0.01;0.01
L60135          ;26-9-2021;18:25:40;115380.366;558246.736;-0.418;0.01;0.01
L60136          ;26-9-2021;18:25:41;115379.621;558247.294;-0.432;0.01;0.01
L60137          ;26-9-2021;18:25:42;115378.804;558247.854;-0.434;0.01;0.01
L60138          ;26-9-2021;18:25:43;115377.994;558248.37;-0.436;0.01;0.01
L60139          ;26-9-2021;18:25:44;115377.178;558248.946;-0.43;0.01;0.01
L60140          ;26-9-2021;18:25:45;115376.409;558249.503;-0.437;0.01;0.01
L60141          ;26-9-2021;18:25:46;115375.556;558249.997;-0.434;0.01;0.01
L60142          ;26-9-2021;18:25:47;115374.691;558250.67;-0.403;0.01;0.01
L60143          ;26-9-2021;18:25:48;115373.905;558251.286;-0.39;0.01;0.01
L60144          ;26-9-2021;18:25:49;115373.091;558251.805;-0.391;0.01;0.01
L60145          ;26-9-2021;18:25:50;115372.276;558252.441;-0.386;0.01;0.01
L60146          ;26-9-2021;18:25:51;115371.439;558253.035;-0.379;0.01;0.01
L60147          ;26-9-2021;18:25:52;115370.556;558253.633;-0.399;0.01;0.01
L60148          ;26-9-2021;18:25:53;115369.659;558254.159;-0.405;0.01;0.01
L60149          ;26-9-2021;18:25:54;115368.828;558254.664;-0.352;0.01;0.01
L60150          ;26-9-2021;18:25:55;115367.926;558255.269;-0.235;0.01;0.01
L60151          ;26-9-2021;18:25:56;115366.945;558255.928;-0.094;0.01;0.01
L60152          ;26-9-2021;18:25:57;115366.131;558256.534;0.008;0.01;0.01
L60153          ;26-9-2021;18:25:58;115365.285;558257.201;0.12;0.01;0.01
L60154          ;26-9-2021;18:25:59;115364.415;558257.965;0.265;0.01;0.01
L60155          ;26-9-2021;18:26:00;115363.5;558258.695;0.408;0.01;0.01
L60156          ;26-9-2021;18:26:01;115362.561;558259.424;0.564;0.01;0.01
L60157          ;26-9-2021;18:26:02;115361.661;558260.116;0.724;0.01;0.02
L60158          ;26-9-2021;18:26:03;115360.8;558260.811;0.874;0.01;0.02
L60159          ;26-9-2021;18:26:04;115359.934;558261.561;0.99;0.01;0.02
L60160          ;26-9-2021;18:26:05;115358.905;558262.286;1.15;0.01;0.02
L60161          ;26-9-2021;18:26:06;115357.942;558262.996;1.21;0.01;0.02
L60162          ;26-9-2021;18:26:07;115357.016;558263.706;1.278;0.01;0.02
L60163          ;26-9-2021;18:26:08;115356.188;558264.41;1.344;0.01;0.02
L60164          ;26-9-2021;18:26:09;115355.39;558265.115;1.416;0.02;0.02
L60165          ;26-9-2021;18:26:10;115354.548;558265.738;1.485;0.02;0.02
L60166          ;26-9-2021;18:26:11;115353.731;558266.439;1.571;0.02;0.02
L60167          ;26-9-2021;18:26:12;115352.9;558267.172;1.606;0.02;0.03
L60168          ;26-9-2021;18:26:13;115352.171;558267.802;1.626;0.02;0.03
