L60067          	11/10/2021	16:03:48	115440.710	558200.278	  -1.225	0.01	0.01
L60068          	11/10/2021	16:03:49	115440.167	558200.711	  -1.207	0.01	0.01
L60069          	11/10/2021	16:03:50	115439.620	558201.079	  -1.192	0.01	0.01
L60070          	11/10/2021	16:03:51	115439.032	558201.357	  -1.182	0.01	0.01
L60071          	11/10/2021	16:03:52	115438.445	558201.774	  -1.181	0.01	0.01
L60072          	11/10/2021	16:03:53	115437.806	558202.046	  -1.192	0.01	0.01
L60073          	11/10/2021	16:03:54	115437.276	558202.555	  -1.164	0.01	0.01
L60074          	11/10/2021	16:03:55	115436.672	558202.920	  -1.168	0.01	0.01
L60075          	11/10/2021	16:03:56	115436.189	558203.311	  -1.165	0.01	0.01
L60076          	11/10/2021	16:03:57	115435.603	558203.678	  -1.173	0.01	0.01
L60077          	11/10/2021	16:03:58	115435.054	558204.141	  -1.161	0.01	0.01
L60078          	11/10/2021	16:03:59	115434.429	558204.604	  -1.158	0.01	0.01
L60079          	11/10/2021	16:03:60	115433.856	558205.054	  -1.148	0.01	0.01
L60080          	11/10/2021	16:04:01	115433.251	558205.382	  -1.152	0.01	0.01
L60081          	11/10/2021	16:04:02	115432.663	558205.714	  -1.151	0.01	0.01
L60082          	11/10/2021	16:04:03	115432.034	558206.163	  -1.125	0.01	0.02
L60083          	11/10/2021	16:04:04	115431.533	558206.542	  -1.128	0.01	0.01
L60084          	11/10/2021	16:04:05	115431.099	558207.037	  -1.117	0.01	0.02
L60085          	11/10/2021	16:04:06	115430.529	558207.442	  -1.134	0.01	0.02
L60086          	11/10/2021	16:04:07	115429.946	558207.990	  -1.108	0.01	0.02
L60087          	11/10/2021	16:04:08	115429.317	558208.402	  -1.099	0.01	0.02
L60088          	11/10/2021	16:04:09	115428.749	558208.888	  -1.082	0.01	0.02
L60089          	11/10/2021	16:04:10	115428.175	558209.227	  -1.090	0.01	0.02
L60090          	11/10/2021	16:04:11	115427.615	558209.680	  -1.084	0.02	0.02
L60091          	11/10/2021	16:04:12	115427.032	558210.150	  -1.089	0.02	0.02
L60092          	11/10/2021	16:04:13	115426.332	558210.497	  -1.066	0.02	0.02
L60093          	11/10/2021	16:04:14	115425.731	558210.864	  -1.067	0.01	0.02
L60094          	11/10/2021	16:04:15	115425.126	558211.212	  -1.073	0.01	0.01
L60095          	11/10/2021	16:04:16	115424.588	558211.673	  -1.074	0.01	0.01
L60096          	11/10/2021	16:04:17	115423.988	558212.081	  -1.072	0.01	0.01
L60097          	11/10/2021	16:04:18	115423.415	558212.500	  -1.073	0.01	0.01
L60098          	11/10/2021	16:04:19	115422.730	558212.872	  -1.078	0.01	0.01
L60099          	11/10/2021	16:04:20	115422.171	558213.401	  -1.055	0.01	0.01
L60100          	11/10/2021	16:04:21	115421.536	558213.918	  -1.042	0.01	0.01
L60101          	11/10/2021	16:04:22	115420.952	558214.424	  -1.028	0.01	0.01
L60102          	11/10/2021	16:04:23	115420.290	558214.870	  -1.023	0.01	0.01
L60103          	11/10/2021	16:04:24	115419.584	558215.319	  -1.019	0.01	0.02
L60104          	11/10/2021	16:04:25	115418.876	558215.763	  -1.025	0.01	0.01
L60105          	11/10/2021	16:04:26	115418.258	558216.315	  -1.011	0.01	0.02
L60106          	11/10/2021	16:04:27	115417.568	558216.740	  -1.014	0.01	0.02
L60107          	11/10/2021	16:04:28	115416.940	558217.235	  -1.019	0.01	0.02
L60108          	11/10/2021	16:04:29	115416.223	558217.726	  -1.003	0.01	0.02
L60109          	11/10/2021	16:04:30	115415.566	558218.189	  -1.007	0.01	0.01
L60110          	11/10/2021	16:04:31	115414.915	558218.720	  -0.992	0.01	0.01
L60111          	11/10/2021	16:04:32	115414.159	558219.199	  -0.975	0.01	0.01
L60112          	11/10/2021	16:04:33	115413.500	558219.758	  -0.973	0.01	0.01
L60113          	11/10/2021	16:04:34	115412.783	558220.192	  -0.957	0.01	0.01
L60114          	11/10/2021	16:04:35	115412.144	558220.705	  -0.939	0.01	0.01
L60115          	11/10/2021	16:04:36	115411.442	558221.135	  -0.939	0.01	0.01
L60116          	11/10/2021	16:04:37	115410.824	558221.745	  -0.943	0.01	0.01
L60117          	11/10/2021	16:04:38	115410.144	558222.310	  -0.903	0.01	0.01
L60118          	11/10/2021	16:04:39	115409.351	558222.784	  -0.879	0.01	0.01
L60119          	11/10/2021	16:04:40	115408.755	558223.320	  -0.864	0.01	0.01
L60120          	11/10/2021	16:04:41	115408.062	558223.845	  -0.852	0.01	0.01
L60121          	11/10/2021	16:04:42	115407.290	558224.481	  -0.841	0.01	0.01
L60122          	11/10/2021	16:04:43	115406.477	558224.911	  -0.830	0.01	0.01
L60123          	11/10/2021	16:04:44	115405.819	558225.472	  -0.812	0.01	0.01
L60124          	11/10/2021	16:04:45	115405.071	558226.024	  -0.799	0.01	0.01
L60125          	11/10/2021	16:04:46	115404.184	558226.608	  -0.763	0.01	0.01
L60126          	11/10/2021	16:04:47	115403.473	558227.097	  -0.745	0.01	0.02
L60127          	11/10/2021	16:04:48	115402.773	558227.567	  -0.734	0.01	0.02
L60128          	11/10/2021	16:04:49	115402.052	558228.055	  -0.728	0.01	0.02
L60129          	11/10/2021	16:04:50	115401.326	558228.656	  -0.710	0.01	0.02
L60130          	11/10/2021	16:04:51	115400.565	558229.151	  -0.699	0.01	0.01
L60131          	11/10/2021	16:04:52	115399.776	558229.701	  -0.678	0.01	0.01
L60132          	11/10/2021	16:04:53	115399.086	558230.303	  -0.654	0.01	0.02
L60133          	11/10/2021	16:04:54	115398.273	558230.855	  -0.629	0.01	0.01
L60134          	11/10/2021	16:04:55	115397.455	558231.344	  -0.603	0.01	0.01
L60135          	11/10/2021	16:04:56	115396.673	558231.823	  -0.599	0.01	0.01
L60136          	11/10/2021	16:04:57	115395.917	558232.432	  -0.584	0.01	0.01
L60137          	11/10/2021	16:04:58	115395.036	558233.063	  -0.539	0.01	0.01
L60138          	11/10/2021	16:04:59	115394.244	558233.689	  -0.512	0.01	0.01
L60139          	11/10/2021	16:04:60	115393.560	558234.338	  -0.478	0.01	0.01
L60140          	11/10/2021	16:05:01	115392.748	558234.949	  -0.464	0.01	0.01
L60141          	11/10/2021	16:05:02	115391.874	558235.596	  -0.442	0.01	0.01
L60142          	11/10/2021	16:05:03	115391.123	558236.374	  -0.394	0.01	0.01
L60143          	11/10/2021	16:05:04	115390.214	558236.959	  -0.368	0.01	0.01
L60144          	11/10/2021	16:05:05	115389.355	558237.648	  -0.352	0.01	0.01
L60145          	11/10/2021	16:05:06	115388.511	558238.385	  -0.353	0.01	0.01
L60146          	11/10/2021	16:05:07	115387.651	558239.191	  -0.343	0.01	0.01
L60147          	11/10/2021	16:05:08	115386.722	558239.971	  -0.351	0.01	0.01
L60148          	11/10/2021	16:05:09	115385.813	558240.643	  -0.374	0.01	0.01
L60149          	11/10/2021	16:05:10	115384.855	558241.302	  -0.386	0.01	0.01
L60150          	11/10/2021	16:05:11	115383.901	558242.013	  -0.401	0.01	0.01
L60151          	11/10/2021	16:05:12	115383.022	558242.670	  -0.407	0.01	0.01
L60152          	11/10/2021	16:05:13	115382.151	558243.307	  -0.413	0.01	0.02
L60153          	11/10/2021	16:05:14	115381.256	558244.002	  -0.399	0.01	0.02
L60154          	11/10/2021	16:05:15	115380.426	558244.739	  -0.390	0.01	0.02
L60155          	11/10/2021	16:05:16	115379.682	558245.545	  -0.399	0.01	0.02
L60156          	11/10/2021	16:05:17	115378.748	558246.164	  -0.402	0.01	0.02
L60157          	11/10/2021	16:05:18	115377.853	558246.823	  -0.408	0.01	0.02
L60158          	11/10/2021	16:05:19	115377.026	558247.508	  -0.407	0.02	0.02
L60159          	11/10/2021	16:05:20	115376.110	558248.169	  -0.397	0.02	0.02
L60160          	11/10/2021	16:05:21	115375.206	558248.816	  -0.392	0.02	0.02
L60161          	11/10/2021	16:05:22	115374.382	558249.534	  -0.382	0.02	0.02
L60162          	11/10/2021	16:05:23	115373.479	558250.249	  -0.375	0.02	0.02
L60163          	11/10/2021	16:05:24	115372.499	558250.925	  -0.354	0.02	0.02
L60164          	11/10/2021	16:05:25	115371.598	558251.509	  -0.334	0.02	0.02
L60165          	11/10/2021	16:05:26	115370.730	558252.213	  -0.333	0.02	0.03
L60166          	11/10/2021	16:05:27	115369.696	558252.868	  -0.312	0.02	0.02
L60167          	11/10/2021	16:05:28	115368.865	558253.560	  -0.326	0.02	0.03
L60168          	11/10/2021	16:05:29	115367.763	558254.152	  -0.281	0.02	0.03
L60169          	11/10/2021	16:05:30	115366.827	558254.838	  -0.139	0.02	0.03
L60170          	11/10/2021	16:05:31	115365.818	558255.526	  -0.014	0.02	0.03
L60171          	11/10/2021	16:05:32	115364.886	558256.295	   0.116	0.02	0.03
L60172          	11/10/2021	16:05:33	115363.954	558257.053	   0.266	0.02	0.03
L60173          	11/10/2021	16:05:34	115362.978	558257.876	   0.415	0.02	0.03
L60174          	11/10/2021	16:05:35	115361.981	558258.772	   0.567	0.02	0.03
L60175          	11/10/2021	16:05:36	115360.950	558259.751	   0.740	0.02	0.03
L60176          	11/10/2021	16:05:37	115359.938	558260.604	   0.883	0.02	0.03
L60177          	11/10/2021	16:05:38	115358.906	558261.570	   1.035	0.01	0.02
L60178          	11/10/2021	16:05:39	115357.914	558262.383	   1.192	0.01	0.01
L60179          	11/10/2021	16:05:40	115356.913	558263.227	   1.304	0.01	0.01
L60180          	11/10/2021	16:05:41	115356.058	558264.034	   1.400	0.01	0.01
L60181          	11/10/2021	16:05:42	115355.300	558264.630	   1.476	0.01	0.01
L60182          	11/10/2021	16:05:43	115354.538	558265.434	   1.512	0.01	0.01
L60183          	11/10/2021	16:05:44	115353.688	558266.034	   1.563	0.01	0.01
L50001          	11/10/2021	16:17:23	115716.333	558560.602	  -1.447	0.01	0.01
L50002          	11/10/2021	16:17:24	115716.306	558560.477	  -1.447	0.01	0.01
L50003          	11/10/2021	16:17:25	115716.021	558560.645	  -1.397	0.01	0.01
L50004          	11/10/2021	16:17:26	115715.814	558561.033	  -1.434	0.01	0.01
L50005          	11/10/2021	16:17:27	115715.301	558561.459	  -1.434	0.01	0.01
L50006          	11/10/2021	16:17:28	115714.823	558561.862	  -1.432	0.01	0.01
L50007          	11/10/2021	16:17:29	115714.342	558562.406	  -1.415	0.01	0.01
L50008          	11/10/2021	16:17:30	115713.881	558562.856	  -1.390	0.01	0.01
L50009          	11/10/2021	16:17:31	115713.428	558563.281	  -1.379	0.01	0.01
L50010          	11/10/2021	16:17:32	115712.882	558563.701	  -1.381	0.01	0.01
L50011          	11/10/2021	16:17:33	115712.420	558564.164	  -1.368	0.01	0.01
L50012          	11/10/2021	16:17:34	115711.963	558564.663	  -1.354	0.01	0.01
L50013          	11/10/2021	16:17:35	115711.554	558565.123	  -1.357	0.01	0.01
L50014          	11/10/2021	16:17:36	115711.000	558565.581	  -1.346	0.01	0.01
L50015          	11/10/2021	16:17:37	115710.583	558566.081	  -1.338	0.01	0.01
L50016          	11/10/2021	16:17:38	115710.107	558566.593	  -1.344	0.01	0.01
L50017          	11/10/2021	16:17:39	115709.571	558567.101	  -1.337	0.01	0.01
L50018          	11/10/2021	16:17:40	115709.157	558567.575	  -1.331	0.01	0.01
L50019          	11/10/2021	16:17:41	115708.595	558568.059	  -1.320	0.01	0.01
L50020          	11/10/2021	16:17:42	115708.181	558568.674	  -1.300	0.01	0.01
L50021          	11/10/2021	16:17:43	115707.684	558569.157	  -1.282	0.01	0.01
L50022          	11/10/2021	16:17:44	115707.238	558569.661	  -1.280	0.01	0.01
L50023          	11/10/2021	16:17:45	115706.739	558570.110	  -1.268	0.01	0.01
L50024          	11/10/2021	16:17:46	115706.339	558570.661	  -1.275	0.01	0.01
L50025          	11/10/2021	16:17:47	115705.896	558571.240	  -1.267	0.01	0.01
L50026          	11/10/2021	16:17:48	115705.242	558571.756	  -1.266	0.01	0.01
L50027          	11/10/2021	16:17:49	115704.748	558572.240	  -1.274	0.01	0.01
L50028          	11/10/2021	16:17:50	115704.035	558572.760	  -1.266	0.01	0.01
L50029          	11/10/2021	16:17:51	115703.520	558573.342	  -1.245	0.01	0.01
L50030          	11/10/2021	16:17:52	115703.029	558573.792	  -1.248	0.01	0.01
L50031          	11/10/2021	16:17:53	115702.583	558574.312	  -1.236	0.01	0.01
L50032          	11/10/2021	16:17:54	115702.121	558574.845	  -1.231	0.01	0.01
L50033          	11/10/2021	16:17:55	115701.553	558575.396	  -1.235	0.01	0.01
L50034          	11/10/2021	16:17:56	115701.140	558576.003	  -1.217	0.01	0.01
L50035          	11/10/2021	16:17:57	115700.611	558576.612	  -1.208	0.01	0.01
L50036          	11/10/2021	16:17:58	115700.113	558577.113	  -1.208	0.01	0.01
L50037          	11/10/2021	16:17:59	115699.606	558577.632	  -1.205	0.01	0.01
L50038          	11/10/2021	16:17:60	115699.171	558578.139	  -1.191	0.01	0.01
L50039          	11/10/2021	16:18:01	115698.661	558578.567	  -1.203	0.01	0.01
L50040          	11/10/2021	16:18:02	115698.183	558579.146	  -1.194	0.01	0.01
L50041          	11/10/2021	16:18:03	115697.643	558579.692	  -1.184	0.01	0.01
L50042          	11/10/2021	16:18:04	115697.057	558580.297	  -1.178	0.01	0.01
L50043          	11/10/2021	16:18:05	115696.653	558580.877	  -1.180	0.01	0.01
L50044          	11/10/2021	16:18:06	115696.047	558581.351	  -1.170	0.01	0.01
L50045          	11/10/2021	16:18:07	115695.579	558581.876	  -1.175	0.01	0.01
L50046          	11/10/2021	16:18:08	115695.007	558582.440	  -1.166	0.01	0.01
L50047          	11/10/2021	16:18:09	115694.592	558583.050	  -1.155	0.01	0.01
L50048          	11/10/2021	16:18:10	115694.060	558583.440	  -1.159	0.01	0.01
L50049          	11/10/2021	16:18:11	115693.507	558583.950	  -1.139	0.01	0.01
L50050          	11/10/2021	16:18:12	115692.987	558584.461	  -1.164	0.01	0.01
L50051          	11/10/2021	16:18:13	115692.409	558585.136	  -1.147	0.01	0.01
L50052          	11/10/2021	16:18:14	115691.889	558585.707	  -1.140	0.01	0.01
L50053          	11/10/2021	16:18:15	115691.305	558586.248	  -1.129	0.01	0.01
L50054          	11/10/2021	16:18:16	115690.846	558586.842	  -1.112	0.01	0.01
L50055          	11/10/2021	16:18:17	115690.226	558587.352	  -1.123	0.01	0.01
L50056          	11/10/2021	16:18:18	115689.723	558587.869	  -1.116	0.01	0.01
L50057          	11/10/2021	16:18:19	115689.187	558588.370	  -1.109	0.01	0.01
L50058          	11/10/2021	16:18:20	115688.582	558588.926	  -1.111	0.01	0.01
L50059          	11/10/2021	16:18:21	115687.904	558589.497	  -1.101	0.01	0.01
L50060          	11/10/2021	16:18:22	115687.322	558590.042	  -1.085	0.01	0.01
L50061          	11/10/2021	16:18:23	115686.649	558590.591	  -1.081	0.01	0.01
L50062          	11/10/2021	16:18:24	115686.159	558591.099	  -1.069	0.01	0.01
L50063          	11/10/2021	16:18:25	115685.606	558591.553	  -1.076	0.01	0.01
L50064          	11/10/2021	16:18:26	115684.934	558591.977	  -1.086	0.01	0.01
L50065          	11/10/2021	16:18:27	115684.330	558592.659	  -1.088	0.01	0.01
L50066          	11/10/2021	16:18:28	115683.650	558593.231	  -1.071	0.01	0.01
L50067          	11/10/2021	16:18:29	115683.156	558593.739	  -1.085	0.01	0.01
L50068          	11/10/2021	16:18:30	115682.485	558594.265	  -1.072	0.01	0.01
L50069          	11/10/2021	16:18:31	115681.934	558594.816	  -1.064	0.01	0.01
L50070          	11/10/2021	16:18:32	115681.422	558595.358	  -1.057	0.01	0.01
L50071          	11/10/2021	16:18:33	115680.912	558595.968	  -1.031	0.01	0.01
L50072          	11/10/2021	16:18:34	115680.355	558596.525	  -1.011	0.01	0.01
L50073          	11/10/2021	16:18:35	115679.731	558597.118	  -0.982	0.01	0.01
L50074          	11/10/2021	16:18:36	115679.131	558597.729	  -0.961	0.01	0.01
L50075          	11/10/2021	16:18:37	115678.434	558598.236	  -0.931	0.01	0.01
L50076          	11/10/2021	16:18:38	115677.849	558598.800	  -0.915	0.01	0.01
L50077          	11/10/2021	16:18:39	115677.187	558599.320	  -0.898	0.01	0.01
L50078          	11/10/2021	16:18:40	115676.573	558599.981	  -0.880	0.01	0.01
L50079          	11/10/2021	16:18:41	115675.839	558600.524	  -0.870	0.01	0.01
L50080          	11/10/2021	16:18:42	115675.191	558601.141	  -0.857	0.01	0.01
L50081          	11/10/2021	16:18:43	115674.588	558601.778	  -0.841	0.01	0.01
L50082          	11/10/2021	16:18:44	115673.912	558602.331	  -0.827	0.01	0.01
L50083          	11/10/2021	16:18:45	115673.290	558603.014	  -0.819	0.01	0.01
L50084          	11/10/2021	16:18:46	115672.543	558603.657	  -0.804	0.01	0.01
L50085          	11/10/2021	16:18:47	115671.848	558604.246	  -0.792	0.01	0.01
L50086          	11/10/2021	16:18:48	115671.191	558604.936	  -0.771	0.01	0.01
L50087          	11/10/2021	16:18:49	115670.422	558605.559	  -0.752	0.01	0.01
L50088          	11/10/2021	16:18:50	115669.730	558606.211	  -0.739	0.01	0.01
L50089          	11/10/2021	16:18:51	115669.072	558606.920	  -0.725	0.01	0.01
L50090          	11/10/2021	16:18:52	115668.258	558607.653	  -0.694	0.01	0.01
L50091          	11/10/2021	16:18:53	115667.485	558608.296	  -0.666	0.01	0.01
L50092          	11/10/2021	16:18:54	115666.761	558609.007	  -0.628	0.01	0.01
L50093          	11/10/2021	16:18:55	115666.060	558609.750	  -0.598	0.01	0.01
L50094          	11/10/2021	16:18:56	115665.271	558610.412	  -0.558	0.01	0.01
L50095          	11/10/2021	16:18:57	115664.462	558611.140	  -0.508	0.01	0.01
L50096          	11/10/2021	16:18:58	115663.714	558611.893	  -0.447	0.01	0.01
L50097          	11/10/2021	16:18:59	115662.885	558612.617	  -0.370	0.01	0.01
L50098          	11/10/2021	16:18:60	115662.069	558613.332	  -0.272	0.01	0.01
L50099          	11/10/2021	16:19:01	115661.102	558614.311	  -0.148	0.01	0.01
L50100          	11/10/2021	16:19:02	115660.060	558615.390	  -0.033	0.01	0.01
L50101          	11/10/2021	16:19:03	115658.961	558616.392	   0.087	0.01	0.01
L50102          	11/10/2021	16:19:04	115657.974	558617.423	   0.154	0.01	0.01
L50103          	11/10/2021	16:19:05	115656.914	558618.444	   0.227	0.01	0.01
L50104          	11/10/2021	16:19:06	115655.812	558619.427	   0.327	0.01	0.01
L50105          	11/10/2021	16:19:07	115654.824	558620.394	   0.391	0.01	0.01
L50106          	11/10/2021	16:19:08	115653.725	558621.465	   0.465	0.01	0.01
L50107          	11/10/2021	16:19:09	115652.724	558622.434	   0.539	0.01	0.01
L50108          	11/10/2021	16:19:10	115651.607	558623.383	   0.595	0.01	0.01
L50109          	11/10/2021	16:19:11	115650.412	558624.331	   0.665	0.01	0.01
L50110          	11/10/2021	16:19:12	115649.281	558625.213	   0.832	0.01	0.01
L50111          	11/10/2021	16:19:13	115648.158	558626.155	   0.962	0.01	0.01
L50112          	11/10/2021	16:19:14	115647.153	558627.209	   1.042	0.01	0.01
L50113          	11/10/2021	16:19:15	115645.996	558628.128	   1.119	0.01	0.01
L50114          	11/10/2021	16:19:16	115644.921	558629.214	   1.122	0.01	0.01
L50115          	11/10/2021	16:19:17	115643.979	558630.255	   1.091	0.01	0.01
L50116          	11/10/2021	16:19:18	115642.889	558631.247	   1.166	0.01	0.01
L50117          	11/10/2021	16:19:19	115641.970	558632.155	   1.219	0.01	0.01
L50118          	11/10/2021	16:19:20	115640.828	558633.178	   1.270	0.01	0.01
L50119          	11/10/2021	16:19:21	115639.753	558634.152	   1.344	0.01	0.01
L50120          	11/10/2021	16:19:22	115638.745	558635.202	   1.420	0.01	0.01
L50121          	11/10/2021	16:19:23	115637.743	558636.146	   1.532	0.01	0.01
L400001         	11/10/2021	16:33:56	116125.524	558918.016	  -1.390	0.01	0.02
L400002         	11/10/2021	16:33:57	116125.419	558918.264	  -1.390	0.01	0.02
L400003         	11/10/2021	16:33:58	116125.321	558918.443	  -1.397	0.01	0.01
L400004         	11/10/2021	16:33:59	116125.133	558918.708	  -1.396	0.01	0.01
L400005         	11/10/2021	16:33:60	116125.018	558918.938	  -1.401	0.01	0.01
L400006         	11/10/2021	16:34:01	116124.857	558919.244	  -1.386	0.01	0.01
L400007         	11/10/2021	16:34:02	116124.548	558919.532	  -1.367	0.01	0.01
L400008         	11/10/2021	16:34:03	116124.444	558919.795	  -1.371	0.01	0.01
L400009         	11/10/2021	16:34:04	116124.281	558920.122	  -1.353	0.01	0.01
L400010         	11/10/2021	16:34:05	116124.112	558920.326	  -1.350	0.01	0.01
L400011         	11/10/2021	16:34:06	116124.062	558920.564	  -1.353	0.01	0.01
L400012         	11/10/2021	16:34:07	116123.840	558920.901	  -1.352	0.01	0.01
L400013         	11/10/2021	16:34:08	116123.699	558921.187	  -1.337	0.01	0.01
L400014         	11/10/2021	16:34:09	116123.480	558921.478	  -1.337	0.01	0.01
L400015         	11/10/2021	16:34:10	116123.321	558921.744	  -1.327	0.01	0.01
L400016         	11/10/2021	16:34:11	116123.152	558922.063	  -1.312	0.01	0.01
L400017         	11/10/2021	16:34:12	116122.971	558922.322	  -1.316	0.01	0.01
L400018         	11/10/2021	16:34:13	116122.798	558922.613	  -1.310	0.01	0.01
L400019         	11/10/2021	16:34:14	116122.564	558922.905	  -1.311	0.01	0.01
L400020         	11/10/2021	16:34:15	116122.437	558923.207	  -1.309	0.01	0.01
L400021         	11/10/2021	16:34:16	116122.240	558923.525	  -1.295	0.01	0.01
L400022         	11/10/2021	16:34:17	116121.915	558923.871	  -1.289	0.01	0.01
L400023         	11/10/2021	16:34:18	116121.669	558924.214	  -1.282	0.01	0.01
L400024         	11/10/2021	16:34:19	116121.476	558924.536	  -1.278	0.01	0.01
L400025         	11/10/2021	16:34:20	116121.231	558924.829	  -1.278	0.01	0.01
L400026         	11/10/2021	16:34:21	116121.064	558925.206	  -1.261	0.01	0.01
L400027         	11/10/2021	16:34:22	116120.787	558925.567	  -1.255	0.01	0.01
L400028         	11/10/2021	16:34:23	116120.502	558925.888	  -1.254	0.01	0.01
L400029         	11/10/2021	16:34:24	116120.293	558926.197	  -1.250	0.01	0.01
L400030         	11/10/2021	16:34:25	116120.024	558926.525	  -1.245	0.01	0.01
