L200061         ;2-10-2021;09:47:52;117215.977;559802.712;-1.331;0.01;0.01
L200062         ;2-10-2021;09:47:53;117215.658;559803.153;-1.332;0.01;0.01
L200063         ;2-10-2021;09:47:54;117215.163;559803.409;-1.324;0.01;0.01
L200064         ;2-10-2021;09:47:55;117214.933;559803.844;-1.321;0.01;0.01
L200065         ;2-10-2021;09:47:56;117214.514;559804.197;-1.327;0.01;0.01
L200066         ;2-10-2021;09:47:57;117214.157;559804.702;-1.34;0.01;0.01
L200067         ;2-10-2021;09:47:58;117213.84;559804.959;-1.336;0.01;0.01
L200068         ;2-10-2021;09:47:59;117213.473;559805.329;-1.33;0.01;0.01
L200069         ;2-10-2021;0.408333333;117213.085;559805.73;-1.334;0.01;0.01
L200070         ;2-10-2021;09:48:01;117212.659;559805.889;-1.33;0.01;0.01
L200071         ;2-10-2021;09:48:02;117212.192;559806.363;-1.321;0.01;0.01
L200072         ;2-10-2021;09:48:03;117211.857;559806.642;-1.33;0.01;0.01
L200073         ;2-10-2021;09:48:04;117211.402;559806.942;-1.314;0.01;0.01
L200074         ;2-10-2021;09:48:05;117211.156;559807.35;-1.304;0.01;0.01
L200075         ;2-10-2021;09:48:06;117210.644;559807.863;-1.293;0.01;0.01
L200076         ;2-10-2021;09:48:07;117210.28;559808.209;-1.29;0.01;0.01
L200077         ;2-10-2021;09:48:08;117209.903;559808.568;-1.295;0.01;0.01
L200078         ;2-10-2021;09:48:09;117209.489;559808.946;-1.285;0.01;0.01
L200079         ;2-10-2021;09:48:10;117209.105;559809.232;-1.281;0.01;0.01
L200080         ;2-10-2021;09:48:11;117208.738;559809.636;-1.269;0.01;0.01
L200081         ;2-10-2021;09:48:12;117208.355;559810.088;-1.263;0.01;0.01
L200082         ;2-10-2021;09:48:13;117207.966;559810.371;-1.259;0.01;0.01
L200083         ;2-10-2021;09:48:14;117207.607;559810.732;-1.244;0.01;0.01
L200084         ;2-10-2021;09:48:15;117207.254;559811.162;-1.221;0.01;0.01
L200085         ;2-10-2021;09:48:16;117206.777;559811.578;-1.216;0.01;0.01
L200086         ;2-10-2021;09:48:17;117206.395;559811.834;-1.208;0.01;0.01
L200087         ;2-10-2021;09:48:18;117206.013;559812.322;-1.2;0.01;0.01
L200088         ;2-10-2021;09:48:19;117205.585;559812.836;-1.185;0.01;0.01
L200089         ;2-10-2021;09:48:20;117205.23;559813.139;-1.189;0.01;0.01
L200090         ;2-10-2021;09:48:21;117204.814;559813.637;-1.18;0.01;0.01
L200091         ;2-10-2021;09:48:22;117204.383;559814.111;-1.182;0.01;0.01
L200092         ;2-10-2021;09:48:23;117204.059;559814.459;-1.183;0.01;0.01
L200093         ;2-10-2021;09:48:24;117203.547;559814.975;-1.186;0.01;0.01
L200094         ;2-10-2021;09:48:25;117203.033;559815.445;-1.138;0.01;0.01
L200095         ;2-10-2021;09:48:26;117202.765;559815.611;-1.144;0.01;0.01
L200096         ;2-10-2021;09:48:27;117202.687;559815.891;-1.112;0.01;0.01
L200097         ;2-10-2021;09:48:28;117202.295;559816.174;-1.096;0.01;0.01
L200098         ;2-10-2021;09:48:29;117202.044;559816.377;-1.088;0.01;0.01
L200099         ;2-10-2021;09:48:30;117201.955;559816.734;-1.037;0.01;0.01
L200100         ;2-10-2021;09:48:31;117201.598;559817.125;-0.975;0.01;0.01
L200101         ;2-10-2021;09:48:32;117201.197;559817.561;-0.906;0.01;0.01
L200102         ;2-10-2021;09:48:33;117200.84;559817.989;-0.84;0.01;0.01
L200103         ;2-10-2021;09:48:34;117200.42;559818.44;-0.73;0.01;0.01
L200104         ;2-10-2021;09:48:35;117200.055;559818.604;-0.599;0.01;0.01
L200105         ;2-10-2021;09:48:36;117199.663;559818.992;-0.535;0.01;0.01
L200106         ;2-10-2021;09:48:37;117199.283;559819.299;-0.484;0.01;0.01
L200107         ;2-10-2021;09:48:38;117198.775;559819.589;-0.421;0.01;0.01
L200108         ;2-10-2021;09:48:39;117198.273;559820.129;-0.333;0.01;0.01
L200109         ;2-10-2021;09:48:40;117197.936;559820.523;-0.254;0.01;0.01
L200110         ;2-10-2021;09:48:41;117197.284;559821.035;-0.135;0.01;0.01
L200111         ;2-10-2021;09:48:42;117196.683;559821.586;-0.029;0.01;0.01
L200112         ;2-10-2021;09:48:43;117196.136;559822.241;0.057;0.01;0.01
L200113         ;2-10-2021;09:48:44;117195.475;559822.918;0.167;0.01;0.01
L200114         ;2-10-2021;09:48:45;117194.855;559823.618;0.243;0.01;0.01
L200115         ;2-10-2021;09:48:46;117194.07;559824.396;0.322;0.01;0.01
L200116         ;2-10-2021;09:48:47;117193.373;559824.976;0.344;0.01;0.01
L200117         ;2-10-2021;09:48:48;117192.636;559825.588;0.33;0.01;0.01
L200118         ;2-10-2021;09:48:49;117191.808;559826.328;0.377;0.01;0.01
L200119         ;2-10-2021;09:48:50;117191.066;559827.041;0.408;0.01;0.01
L200120         ;2-10-2021;09:48:51;117190.331;559827.795;0.45;0.01;0.01
L200121         ;2-10-2021;09:48:52;117189.447;559828.535;0.536;0.01;0.01
L200122         ;2-10-2021;09:48:53;117188.786;559829.157;0.637;0.01;0.01
