Point ID;GNSS Position Solution.Start Time;;Easting;Northing;Elevation;GNSS Position Solution.Antenna Height
L100049;18-10-2021 11:27;;117425.81;560052.749;-1.015;2
L100050;18-10-2021 11:27;;117425.267;560053.03;-0.956;2
L100051;18-10-2021 11:27;;117424.745;560053.137;-0.884;2
L100052;18-10-2021 11:27;;117424.206;560053.342;-0.811;2
L100053;18-10-2021 11:27;;117423.75;560053.523;-0.714;2
L100054;18-10-2021 11:27;;117423.302;560053.773;-0.653;2
L100055;18-10-2021 11:27;;117422.662;560054.02;-0.597;2
L100056;18-10-2021 11:27;;117422.11;560054.304;-0.519;2
L100057;18-10-2021 11:27;;117421.481;560054.636;-0.455;2
L100058;18-10-2021 11:27;;117420.844;560054.993;-0.37;2
L100059;18-10-2021 11:27;;117420.03;560055.45;-0.273;2
L100060;18-10-2021 11:27;;117419.218;560055.774;-0.188;2
L100061;18-10-2021 11:27;;117418.364;560056.134;-0.095;2
L100062;18-10-2021 11:27;;117417.399;560056.579;-0.008;2
L100063;18-10-2021 11:27;;117416.392;560057.088;0.077;2
L100064;18-10-2021 11:27;;117415.408;560057.57;0.157;2
L100065;18-10-2021 11:27;;117414.343;560058.188;0.209;2
L100066;18-10-2021 11:27;;117413.215;560058.779;0.238;2
L100067;18-10-2021 11:27;;117412.07;560059.353;0.281;2
L100068;18-10-2021 11:27;;117410.967;560059.92;0.325;2
L100069;18-10-2021 11:27;;117409.581;560060.572;0.42;2
L100070;18-10-2021 11:27;;117408.648;560061.046;0.482;2
L100071;18-10-2021 11:27;;117407.489;560061.604;0.58;2
L100072;18-10-2021 11:28;;117406.241;560062.038;0.665;2
L100073;18-10-2021 11:28;;117405.065;560062.554;0.722;2
L100074;18-10-2021 11:28;;117403.674;560063.362;0.803;2
L100075;18-10-2021 11:28;;117402.762;560063.843;0.939;2
L100076;18-10-2021 11:28;;117401.536;560064.595;1.001;2
L100077;18-10-2021 11:28;;117400.514;560065.252;1.009;2
L100078;18-10-2021 11:28;;117399.457;560065.911;1.061;2
L100079;18-10-2021 11:28;;117398.479;560066.581;1.055;2
L100080;18-10-2021 11:28;;117397.385;560067.23;0.983;2
L100081;18-10-2021 11:28;;117396.081;560067.906;0.788;2
L100082;18-10-2021 11:28;;117394.81;560068.603;0.731;2
L100083;18-10-2021 11:28;;117393.528;560069.348;0.704;2
L100084;18-10-2021 11:28;;117392.334;560070.003;0.706;2
L100085;18-10-2021 11:28;;117391.158;560070.608;0.721;2
L100086;18-10-2021 11:28;;117390.008;560071.265;0.798;2
L100087;18-10-2021 11:28;;117388.897;560071.953;0.975;2
L100088;18-10-2021 11:28;;117387.956;560072.478;1.015;2
L100089;18-10-2021 11:28;;117387.142;560072.996;1.021;2
L100090;18-10-2021 11:28;;117386.609;560073.363;1.036;2
L200001;18-10-2021 12:41;;117238.12;559779.004;-1.445;2
L200002;18-10-2021 12:41;;117237.989;559779.293;-1.422;2
L200003;18-10-2021 12:41;;117237.452;559779.621;-1.434;2
L200004;18-10-2021 12:41;;117237.185;559779.907;-1.428;2
L200005;18-10-2021 12:41;;117236.793;559780.273;-1.416;2
L200006;18-10-2021 12:41;;117236.347;559780.616;-1.423;2
L200007;18-10-2021 12:41;;117235.92;559780.965;-1.411;2
L200008;18-10-2021 12:41;;117235.61;559781.321;-1.404;2
L200009;18-10-2021 12:41;;117235.194;559781.765;-1.407;2
L200010;18-10-2021 12:41;;117234.793;559782.054;-1.412;2
L200011;18-10-2021 12:41;;117234.265;559782.567;-1.417;2
L200012;18-10-2021 12:41;;117233.915;559782.898;-1.413;2
L200013;18-10-2021 12:41;;117233.508;559783.314;-1.416;2
L200014;18-10-2021 12:41;;117233.044;559783.765;-1.406;2
L200015;18-10-2021 12:41;;117232.565;559784.24;-1.406;2
L200016;18-10-2021 12:41;;117232.191;559784.497;-1.411;2
L200017;18-10-2021 12:41;;117231.801;559784.901;-1.392;2
L200018;18-10-2021 12:41;;117231.43;559785.318;-1.402;2
L200019;18-10-2021 12:41;;117230.903;559785.792;-1.409;2
L200020;18-10-2021 12:41;;117230.497;559786.141;-1.413;2
L200021;18-10-2021 12:41;;117230.057;559786.589;-1.403;2
L200022;18-10-2021 12:41;;117229.642;559787.049;-1.436;2
L200023;18-10-2021 12:41;;117229.09;559787.572;-1.418;2
L200024;18-10-2021 12:41;;117228.71;559787.827;-1.426;2
L200025;18-10-2021 12:41;;117228.3;559788.185;-1.437;2
L200026;18-10-2021 12:41;;117227.944;559788.68;-1.425;2
L200027;18-10-2021 12:41;;117227.473;559789.229;-1.44;2
L200028;18-10-2021 12:41;;117227.089;559789.484;-1.436;2
L200029;18-10-2021 12:41;;117226.646;559789.896;-1.438;2
L200030;18-10-2021 12:41;;117226.21;559790.346;-1.446;2
L200031;18-10-2021 12:41;;117225.805;559790.801;-1.44;2
L200032;18-10-2021 12:41;;117225.53;559791.217;-1.438;2
L200033;18-10-2021 12:42;;117225.023;559791.575;-1.432;2
L200034;18-10-2021 12:42;;117224.572;559791.957;-1.426;2
L200035;18-10-2021 12:42;;117223.972;559792.562;-1.418;2
L200036;18-10-2021 12:42;;117223.647;559792.966;-1.416;2
L200037;18-10-2021 12:42;;117223.173;559793.404;-1.414;2
L200038;18-10-2021 12:42;;117222.674;559793.812;-1.41;2
L200039;18-10-2021 12:42;;117222.124;559794.454;-1.406;2
L200040;18-10-2021 12:42;;117221.716;559794.826;-1.408;2
L200041;18-10-2021 12:42;;117221.284;559795.257;-1.414;2
L200042;18-10-2021 12:42;;117220.832;559795.705;-1.394;2
L200043;18-10-2021 12:42;;117220.262;559796.308;-1.4;2
L200044;18-10-2021 12:42;;117219.832;559796.698;-1.38;2
L200045;18-10-2021 12:42;;117219.412;559797.17;-1.367;2
L200046;18-10-2021 12:42;;117218.967;559797.667;-1.363;2
L200047;18-10-2021 12:42;;117218.38;559798.237;-1.361;2
L200048;18-10-2021 12:42;;117217.941;559798.641;-1.356;2
L200049;18-10-2021 12:42;;117217.516;559799.078;-1.357;2
L200050;18-10-2021 12:42;;117216.999;559799.574;-1.348;2
L200051;18-10-2021 12:42;;117216.509;559800.068;-1.345;2
L200052;18-10-2021 12:42;;117216.091;559800.498;-1.323;2
L200053;18-10-2021 12:42;;117215.561;559800.962;-1.337;2
L200054;18-10-2021 12:42;;117215.055;559801.439;-1.331;2
L200055;18-10-2021 12:42;;117214.594;559801.893;-1.309;2
L200056;18-10-2021 12:42;;117214.206;559802.368;-1.311;2
L200057;18-10-2021 12:42;;117213.691;559802.941;-1.307;2
L200058;18-10-2021 12:42;;117213.151;559803.355;-1.312;2
L200059;18-10-2021 12:42;;117212.626;559803.783;-1.303;2
L200060;18-10-2021 12:42;;117212.153;559804.336;-1.33;2
L200061;18-10-2021 12:42;;117211.687;559804.867;-1.322;2
L200062;18-10-2021 12:42;;117211.252;559805.341;-1.323;2
L200063;18-10-2021 12:42;;117210.752;559805.688;-1.319;2
L200064;18-10-2021 12:42;;117210.28;559806.189;-1.315;2
L200065;18-10-2021 12:42;;117209.874;559806.725;-1.297;2
L200066;18-10-2021 12:42;;117209.447;559807.171;-1.291;2
L200067;18-10-2021 12:42;;117209.015;559807.653;-1.288;2
L200068;18-10-2021 12:42;;117208.572;559808.228;-1.265;2
L200069;18-10-2021 12:42;;117208.176;559808.784;-1.258;2
L200070;18-10-2021 12:42;;117207.691;559809.343;-1.246;2
L200071;18-10-2021 12:42;;117207.206;559809.771;-1.231;2
L200072;18-10-2021 12:42;;117206.77;559810.33;-1.244;2
L200073;18-10-2021 12:42;;117206.257;559810.905;-1.218;2
L200074;18-10-2021 12:42;;117205.714;559811.394;-1.212;2
L200075;18-10-2021 12:42;;117205.252;559811.955;-1.199;2
L200076;18-10-2021 12:42;;117204.704;559812.538;-1.194;2
L200077;18-10-2021 12:42;;117204.086;559812.973;-1.198;2
L200078;18-10-2021 12:42;;117203.584;559813.463;-1.196;2
L200079;18-10-2021 12:42;;117203.109;559813.962;-1.158;2
L200080;18-10-2021 12:42;;117202.548;559814.439;-1.077;2
L200081;18-10-2021 12:42;;117202.044;559815.033;-1.017;2
L200082;18-10-2021 12:42;;117201.63;559815.485;-0.927;2
L200083;18-10-2021 12:42;;117201.059;559815.954;-0.859;2
L200084;18-10-2021 12:42;;117200.621;559816.35;-0.764;2
L200085;18-10-2021 12:42;;117200.214;559816.782;-0.657;2
L200086;18-10-2021 12:42;;117199.715;559817.247;-0.567;2
L200087;18-10-2021 12:42;;117199.067;559817.789;-0.515;2
L200088;18-10-2021 12:42;;117198.495;559818.351;-0.41;2
L200089;18-10-2021 12:42;;117197.818;559818.953;-0.299;2
L200090;18-10-2021 12:42;;117197.066;559819.682;-0.197;2
L200091;18-10-2021 12:42;;117196.263;559820.481;-0.1;2
L200092;18-10-2021 12:42;;117195.404;559821.251;0.02;2
L200093;18-10-2021 12:43;;117194.513;559822.033;0.129;2
L200094;18-10-2021 12:43;;117193.599;559822.837;0.203;2
L200095;18-10-2021 12:43;;117192.768;559823.69;0.269;2
L200096;18-10-2021 12:43;;117191.952;559824.584;0.314;2
L200097;18-10-2021 12:43;;117191.073;559825.488;0.397;2
L200098;18-10-2021 12:43;;117190.349;559826.258;0.481;2
L200099;18-10-2021 12:43;;117189.483;559827.007;0.562;2
L200100;18-10-2021 12:43;;117188.635;559827.831;0.662;2
L200101;18-10-2021 12:43;;117187.711;559828.632;0.761;2
L200102;18-10-2021 12:43;;117186.83;559829.483;0.778;2
L200103;18-10-2021 12:43;;117185.832;559830.216;0.839;2
L200104;18-10-2021 12:43;;117184.837;559830.964;0.929;2
L200105;18-10-2021 12:43;;117183.832;559831.734;1.004;2
L200106;18-10-2021 12:43;;117182.884;559832.449;1.107;2
L200107;18-10-2021 12:43;;117182.027;559833.253;1.15;2
L200108;18-10-2021 12:43;;117181.195;559833.979;1.085;2
L200109;18-10-2021 12:43;;117180.368;559834.817;1.126;2
L200110;18-10-2021 12:43;;117179.494;559835.671;1.173;2
L200111;18-10-2021 12:43;;117178.773;559836.508;1.175;2
L200112;18-10-2021 12:43;;117177.878;559837.46;1.279;2
L200113;18-10-2021 12:43;;117177.046;559838.375;1.347;2
L200114;18-10-2021 12:43;;117176.231;559839.322;1.396;2
L200115;18-10-2021 12:43;;117175.366;559840.205;1.429;2
L200116;18-10-2021 12:43;;117174.481;559841.112;1.467;2
L200117;18-10-2021 12:43;;117173.415;559842.127;1.539;2
L200118;18-10-2021 12:43;;117172.469;559842.839;1.523;2
L200119;18-10-2021 12:43;;117171.501;559843.664;1.517;2
L200120;18-10-2021 12:43;;117170.507;559844.555;1.432;2
L200121;18-10-2021 12:43;;117169.431;559845.503;1.45;2
L200122;18-10-2021 12:43;;117168.446;559846.397;1.445;2
L200123;18-10-2021 12:43;;117167.479;559847.348;1.437;2
L200124;18-10-2021 12:43;;117166.513;559848.271;1.442;2
L200125;18-10-2021 12:43;;117165.516;559849.223;1.459;2
L200126;18-10-2021 12:43;;117164.562;559850.133;1.488;2
L200127;18-10-2021 12:43;;117163.573;559851.014;1.527;2
L200128;18-10-2021 12:43;;117162.625;559851.86;1.56;2
L200129;18-10-2021 12:43;;117161.64;559852.77;1.582;2
L200130;18-10-2021 12:43;;117160.668;559853.649;1.645;2
L200131;18-10-2021 12:43;;117159.635;559854.48;1.734;2
L200132;18-10-2021 12:43;;117158.701;559855.324;1.804;2
L200133;18-10-2021 12:43;;117158.474;559855.553;1.815;2
L200134;18-10-2021 12:43;;117158.455;559855.54;1.813;2
L300001;18-10-2021 13:08;;116866.028;559506.707;-1.643;2
L300002;18-10-2021 13:08;;116865.763;559507.135;-1.648;2
L300003;18-10-2021 13:08;;116865.385;559507.501;-1.649;2
L300004;18-10-2021 13:08;;116865.021;559507.88;-1.642;2
L300005;18-10-2021 13:08;;116864.702;559508.375;-1.642;2
L300006;18-10-2021 13:08;;116864.305;559508.806;-1.635;2
L300007;18-10-2021 13:08;;116863.855;559509.159;-1.633;2
L300008;18-10-2021 13:08;;116863.422;559509.51;-1.628;2
L300009;18-10-2021 13:08;;116863.12;559509.993;-1.631;2
L300010;18-10-2021 13:08;;116862.763;559510.417;-1.629;2
L300011;18-10-2021 13:08;;116862.326;559510.857;-1.627;2
L300012;18-10-2021 13:08;;116861.92;559511.323;-1.628;2
L300013;18-10-2021 13:08;;116861.574;559511.707;-1.625;2
L300014;18-10-2021 13:08;;116861.198;559512.096;-1.627;2
L300015;18-10-2021 13:08;;116860.83;559512.488;-1.614;2
L300016;18-10-2021 13:08;;116860.434;559512.931;-1.628;2
L300017;18-10-2021 13:08;;116860.051;559513.319;-1.598;2
L300018;18-10-2021 13:08;;116859.637;559513.779;-1.604;2
L300019;18-10-2021 13:08;;116859.286;559514.237;-1.606;2
L300020;18-10-2021 13:08;;116858.93;559514.595;-1.6;2
L300021;18-10-2021 13:08;;116858.54;559515.029;-1.599;2
L300022;18-10-2021 13:08;;116858.196;559515.432;-1.596;2
L300023;18-10-2021 13:08;;116857.952;559515.953;-1.57;2
L300024;18-10-2021 13:08;;116857.537;559516.452;-1.576;2
L300025;18-10-2021 13:08;;116857.178;559516.902;-1.566;2
L300026;18-10-2021 13:08;;116856.721;559517.318;-1.559;2
L300027;18-10-2021 13:08;;116856.386;559517.782;-1.563;2
L300028;18-10-2021 13:08;;116856.001;559518.285;-1.551;2
L300029;18-10-2021 13:08;;116855.59;559518.787;-1.543;2
L300030;18-10-2021 13:09;;116855.186;559519.17;-1.534;2
L300031;18-10-2021 13:09;;116854.831;559519.691;-1.528;2
L300032;18-10-2021 13:09;;116854.454;559520.112;-1.489;2
L300033;18-10-2021 13:09;;116854.06;559520.582;-1.485;2
L300034;18-10-2021 13:09;;116853.676;559521.05;-1.477;2
L300035;18-10-2021 13:09;;116853.249;559521.533;-1.455;2
L300036;18-10-2021 13:09;;116852.854;559522.011;-1.444;2
L300037;18-10-2021 13:09;;116852.506;559522.436;-1.448;2
L300038;18-10-2021 13:09;;116852.052;559522.933;-1.425;2
L300039;18-10-2021 13:09;;116851.569;559523.401;-1.397;2
L300040;18-10-2021 13:09;;116851.268;559523.894;-1.384;2
L300041;18-10-2021 13:09;;116850.837;559524.453;-1.384;2
L300042;18-10-2021 13:09;;116850.343;559524.987;-1.371;2
L300043;18-10-2021 13:09;;116849.946;559525.448;-1.335;2
L300044;18-10-2021 13:09;;116849.482;559526.093;-1.296;2
L300045;18-10-2021 13:09;;116849.051;559526.718;-1.275;2
L300046;18-10-2021 13:09;;116848.566;559527.303;-1.247;2
L300047;18-10-2021 13:09;;116848.113;559527.851;-1.214;2
L300048;18-10-2021 13:09;;116847.589;559528.442;-1.191;2
L300049;18-10-2021 13:09;;116847.085;559528.999;-1.157;2
L300050;18-10-2021 13:09;;116846.579;559529.651;-1.144;2
L300051;18-10-2021 13:09;;116846.013;559530.272;-1.129;2
L300052;18-10-2021 13:09;;116845.472;559530.919;-1.112;2
L300053;18-10-2021 13:09;;116844.919;559531.607;-1.111;2
L300054;18-10-2021 13:09;;116844.36;559532.231;-1.122;2
L300055;18-10-2021 13:09;;116843.716;559532.837;-1.1;2
L300056;18-10-2021 13:09;;116843.441;559533.22;-1.095;2
L300057;18-10-2021 13:09;;116842.888;559533.899;-1.071;2
L300058;18-10-2021 13:09;;116842.371;559534.609;-1.069;2
L300059;18-10-2021 13:09;;116841.923;559535.311;-1.034;2
L300060;18-10-2021 13:09;;116841.363;559536.003;-1.016;2
L300061;18-10-2021 13:09;;116840.821;559536.598;-0.949;2
L300062;18-10-2021 13:09;;116840.17;559537.193;-0.842;2
L300063;18-10-2021 13:09;;116839.623;559537.859;-0.719;2
L300064;18-10-2021 13:09;;116839.232;559538.386;-0.64;2
L300065;18-10-2021 13:09;;116838.527;559539.152;-0.523;2
L300066;18-10-2021 13:09;;116837.855;559539.906;-0.407;2
L300067;18-10-2021 13:09;;116837.209;559540.773;-0.294;2
L300068;18-10-2021 13:09;;116836.554;559541.642;-0.189;2
L300069;18-10-2021 13:09;;116836.031;559542.436;-0.101;2
L300070;18-10-2021 13:09;;116835.384;559543.496;0.021;2
L300071;18-10-2021 13:09;;116834.77;559544.311;0.116;2
L300072;18-10-2021 13:09;;116834.169;559545.205;0.188;2
L300073;18-10-2021 13:09;;116832.982;559546.847;0.264;2
L300074;18-10-2021 13:09;;116832.025;559548.224;0.307;2
L300075;18-10-2021 13:09;;116831.307;559549.345;0.386;2
L300076;18-10-2021 13:09;;116830.617;559550.333;0.494;2
L300077;18-10-2021 13:09;;116830.029;559551.255;0.529;2
L300078;18-10-2021 13:09;;116829.357;559552.277;0.645;2
L300079;18-10-2021 13:09;;116828.65;559553.379;0.662;2
L300080;18-10-2021 13:09;;116827.881;559554.492;0.735;2
L300081;18-10-2021 13:09;;116827.149;559555.54;0.832;2
L300082;18-10-2021 13:09;;116826.475;559556.522;0.971;2
L300083;18-10-2021 13:09;;116825.846;559557.587;1.053;2
L300084;18-10-2021 13:09;;116825.216;559558.654;1.117;2
L300085;18-10-2021 13:09;;116824.506;559559.683;1.19;2
L300086;18-10-2021 13:09;;116823.663;559560.753;1.145;2
L300087;18-10-2021 13:09;;116822.975;559561.705;1.21;2
L300088;18-10-2021 13:09;;116822.302;559562.733;1.275;2
L300089;18-10-2021 13:10;;116821.548;559563.736;1.314;2
L300090;18-10-2021 13:10;;116820.831;559564.775;1.373;2
L300091;18-10-2021 13:10;;116820.161;559565.751;1.426;2
L300092;18-10-2021 13:10;;116819.362;559566.757;1.564;2
L300093;18-10-2021 13:10;;116818.742;559567.718;1.683;2
L300094;18-10-2021 13:10;;116818.194;559568.573;1.801;2
L300095;18-10-2021 13:10;;116817.553;559569.454;1.799;2
L300096;18-10-2021 13:10;;116816.947;559570.376;1.804;2
L300097;18-10-2021 13:10;;116816.764;559570.674;1.815;2
L400001;18-10-2021 13:20;;116128.712;558915.016;-1.52;2
L400002;18-10-2021 13:20;;116128.56;558915.11;-1.494;2
L400003;18-10-2021 13:20;;116128.339;558915.53;-1.49;2
L400004;18-10-2021 13:20;;116127.888;558916.101;-1.48;2
L400005;18-10-2021 13:20;;116127.625;558916.467;-1.464;2
L400006;18-10-2021 13:20;;116127.326;558916.861;-1.455;2
L400007;18-10-2021 13:20;;116127.031;558917.322;-1.422;2
L400008;18-10-2021 13:20;;116126.571;558918.009;-1.407;2
L400009;18-10-2021 13:20;;116126.313;558918.259;-1.391;2
L400010;18-10-2021 13:20;;116125.967;558918.684;-1.4;2
L400011;18-10-2021 13:21;;116125.524;558919.261;-1.369;2
L400012;18-10-2021 13:21;;116125.066;558919.845;-1.342;2
L400013;18-10-2021 13:21;;116124.769;558920.207;-1.339;2
L400014;18-10-2021 13:21;;116124.461;558920.692;-1.333;2
L400015;18-10-2021 13:21;;116124.19;558921.188;-1.313;2
L400016;18-10-2021 13:21;;116123.729;558921.887;-1.31;2
L400017;18-10-2021 13:21;;116123.409;558922.339;-1.301;2
L400018;18-10-2021 13:21;;116123.031;558922.788;-1.286;2
L400019;18-10-2021 13:21;;116122.652;558923.259;-1.288;2
L400020;18-10-2021 13:21;;116122.303;558923.904;-1.281;2
L400021;18-10-2021 13:21;;116122.066;558924.349;-1.262;2
L400022;18-10-2021 13:21;;116121.717;558924.895;-1.241;2
L400023;18-10-2021 13:21;;116121.296;558925.395;-1.249;2
L400024;18-10-2021 13:21;;116120.793;558925.992;-1.22;2
L400025;18-10-2021 13:21;;116120.497;558926.41;-1.229;2
L400026;18-10-2021 13:21;;116120.058;558926.988;-1.211;2
L400027;18-10-2021 13:21;;116119.581;558927.475;-1.203;2
L400028;18-10-2021 13:21;;116119.093;558928.122;-1.193;2
L400029;18-10-2021 13:21;;116118.768;558928.712;-1.16;2
L400030;18-10-2021 13:21;;116118.368;558929.233;-1.162;2
L400031;18-10-2021 13:21;;116117.905;558929.765;-1.168;2
L400032;18-10-2021 13:21;;116117.384;558930.37;-1.151;2
L400033;18-10-2021 13:21;;116117.125;558930.829;-1.137;2
L400034;18-10-2021 13:21;;116116.589;558931.493;-1.112;2
L400035;18-10-2021 13:21;;116116.253;558931.894;-1.112;2
L400036;18-10-2021 13:21;;116115.786;558932.627;-1.11;2
L400037;18-10-2021 13:21;;116115.311;558933.171;-1.097;2
L400038;18-10-2021 13:21;;116114.925;558933.777;-1.1;2
L400039;18-10-2021 13:21;;116114.532;558934.357;-1.084;2
L400040;18-10-2021 13:21;;116114.105;558934.94;-1.063;2
L400041;18-10-2021 13:21;;116113.672;558935.568;-1.055;2
L400042;18-10-2021 13:21;;116113.231;558936.228;-1.047;2
L400043;18-10-2021 13:21;;116112.811;558936.865;-1.053;2
L400044;18-10-2021 13:21;;116112.395;558937.51;-1.041;2
L400045;18-10-2021 13:21;;116111.922;558938.184;-1.039;2
L400046;18-10-2021 13:21;;116111.473;558938.845;-1.014;2
L400047;18-10-2021 13:21;;116111.023;558939.457;-1.022;2
L400048;18-10-2021 13:21;;116110.633;558940.088;-1.019;2
L400049;18-10-2021 13:21;;116110.27;558940.75;-0.988;2
L400050;18-10-2021 13:21;;116109.803;558941.431;-0.994;2
L400051;18-10-2021 13:21;;116109.357;558942.104;-0.986;2
L400052;18-10-2021 13:21;;116108.858;558942.747;-0.98;2
L400053;18-10-2021 13:21;;116108.432;558943.368;-0.973;2
L400054;18-10-2021 13:21;;116107.928;558944.05;-0.947;2
L400055;18-10-2021 13:21;;116107.455;558944.65;-0.95;2
L400056;18-10-2021 13:21;;116106.931;558945.379;-0.921;2
L400057;18-10-2021 13:21;;116106.395;558946.073;-0.913;2
L400058;18-10-2021 13:21;;116105.953;558946.734;-0.888;2
L400059;18-10-2021 13:21;;116105.56;558947.342;-0.839;2
L400060;18-10-2021 13:21;;116105.256;558948.019;-0.745;2
L400061;18-10-2021 13:21;;116104.845;558948.596;-0.679;2
L400062;18-10-2021 13:21;;116104.403;558949.09;-0.602;2
L400063;18-10-2021 13:21;;116104.063;558949.714;-0.502;2
L400064;18-10-2021 13:21;;116103.618;558950.493;-0.406;2
L400065;18-10-2021 13:21;;116103.164;558951.345;-0.299;2
L400066;18-10-2021 13:21;;116102.702;558952.19;-0.195;2
L400067;18-10-2021 13:21;;116102.196;558953.071;-0.087;2
L400068;18-10-2021 13:21;;116101.736;558954.024;0.01;2
L400069;18-10-2021 13:21;;116101.141;558954.924;0.107;2
L400070;18-10-2021 13:21;;116100.591;558955.949;0.177;2
L400071;18-10-2021 13:22;;116099.897;558956.83;0.226;2
L400072;18-10-2021 13:22;;116099.142;558957.785;0.274;2
L400073;18-10-2021 13:22;;116098.459;558958.748;0.306;2
L400074;18-10-2021 13:22;;116097.76;558959.648;0.327;2
L400075;18-10-2021 13:22;;116097.126;558960.63;0.385;2
L400076;18-10-2021 13:22;;116096.52;558961.586;0.442;2
L400077;18-10-2021 13:22;;116095.883;558962.472;0.466;2
L400078;18-10-2021 13:22;;116095.156;558963.499;0.471;2
L400079;18-10-2021 13:22;;116094.48;558964.482;0.519;2
L400080;18-10-2021 13:22;;116093.85;558965.279;0.631;2
L400081;18-10-2021 13:22;;116093.211;558966.059;0.712;2
L400082;18-10-2021 13:22;;116092.578;558966.912;0.809;2
L400083;18-10-2021 13:22;;116091.921;558967.775;0.921;2
L400084;18-10-2021 13:22;;116091.355;558968.595;0.979;2
L400085;18-10-2021 13:22;;116090.799;558969.552;1.051;2
L400086;18-10-2021 13:22;;116090.145;558970.474;1.138;2
L400087;18-10-2021 13:22;;116089.547;558971.331;1.245;2
L400088;18-10-2021 13:22;;116088.923;558972.303;1.364;2
L400089;18-10-2021 13:22;;116088.282;558973.158;1.476;2
L400090;18-10-2021 13:22;;116087.718;558974.078;1.586;2
L400091;18-10-2021 13:22;;116087.056;558974.927;1.84;2
L400092;18-10-2021 13:22;;116086.65;558975.59;2.134;2
L400093;18-10-2021 13:22;;116086.1;558976.402;2.263;2
L400094;18-10-2021 13:22;;116085.72;558976.783;2.308;2
L500001;18-10-2021 13:46;;115718.563;558559.394;-1.435;2
L500002;18-10-2021 13:46;;115718.314;558559.668;-1.427;2
L500003;18-10-2021 13:46;;115717.931;558559.951;-1.431;2
L500004;18-10-2021 13:46;;115717.365;558560.485;-1.413;2
L500005;18-10-2021 13:46;;115716.915;558560.969;-1.411;2
L500006;18-10-2021 13:46;;115716.389;558561.349;-1.387;2
L500007;18-10-2021 13:46;;115715.791;558561.721;-1.38;2
L500008;18-10-2021 13:46;;115715.31;558562.393;-1.373;2
L500009;18-10-2021 13:46;;115714.949;558562.996;-1.376;2
